,Unnamed: 0,Carbohydrates,Energy,Energy (kCal),Fat,Fiber,Protein,Salt,Saturated fat,Sugars,barcode,name,origins,quantity,unit,Calcium,Omega-3 fatty acids,Polyunsaturated fatty acids,Sodium,Monounsaturated fatty acids,Vitamin A,Vitamin E (Tocopherol),Vitamin C (Ascorbic acid),Magnesium,Iron,Selenium,Vitamin B1 (Thiamin),Vitamin B2 (Riboflavin),Vitamin B3 (Niacin),Vitamin B6 (Pyridoxin),Vitamin D (Cholacalciferol),Vitamin K,Zinco,Polyols,Fructose,Glucose,Lactose,Saccharose,Folic acid,Biotin,Phosphorus,Vitamin B12 (Cobalamin),Vitamin B5 (Panthothenic acid),Cholesterol,Iodine,Provitamin A (β-carotene),Omega-6 fatty acids
10676,10676,65.0,2110.0,504.0,23.0,2.5,8.0,0.3,14.0,27.0,7617400030051,MIDOR Butter Sablés,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10677,10677,0.0,840.0,201.0,15.0,0.0,17.0,0.3,4.0,0.0,7610829174931,COOP PR!X Garantie Schweizer Poulet Flugeli,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10678,10678,62.9,1077.0,253.0,0.0,,0.1,0.2,0.0,53.0,50172511,Robertson's GOLDEN SHRED,,454.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679,10679,13.7,592.0,141.0,7.3,0.2,4.2,0.03,3.7,3.6,7613196010154,Nestlé Joghurt Nach Griechischer Art Honig,,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680,10680,69.0,1480.0,349.0,1.5,3.5,13.0,0.1,0.5,4.0,7613312026601,Migros Bio Penne mit Quinoa,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10681,10681,46.0,2470.0,593.0,42.0,3.5,6.0,0.11,22.0,44.0,7616500906600,Frey Japonais,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10682,10682,49.0,2260.0,543.0,35.0,3.0,6.0,0.1,18.0,46.0,7616500639836,FREY PRALINES DU Confiseur,,147.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10683,10683,4.5,100.0,24.0,0.5,1.0,1.5,0.0,0.0,4.5,8002510005003,Longobardi Pomodori pelati,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10684,10684,13.0,330.0,78.0,1.5,,2.5,0.09,0.9,13.0,7610900117970,,,,ml,,,,,,,,,,,,,,,0.65,2.3,,,,,,,,308.0,,,1.15,,,,,
10685,10685,10.0,186.0,44.0,0.5,0.5,0.5,0.0,0.5,10.0,7616800817019,Migros Bio Orangensaft,,1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10686,10686,1.0,55.0,13.0,0.5,1.5,1.5,0.04,0.0,1.0,7617027631754,Anna's Jungblattsalat,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10687,10687,,,,,,,,,,4012824400689,Yogi Tea Biologique Sweet Chai,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10688,10688,19.6,361.0,85.0,0.2,,0.4,0.43,0.0,16.2,4002359631870,Uncle Ben's Sweet & Sour,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10689,10689,,,,,,,,,,7613331793324,Coop qualité & prix - Hobelfleisch Grischun,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10690,10690,59.0,1951.0,466.0,20.0,9.0,8.0,0.25,3.0,39.0,4006780076859,Migros Bio Elisen-Lebkuchen,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10691,10691,,,,,,,,,,7610827511684,Mini Fasnachtschüechli,,88.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10692,10692,18.0,460.0,109.0,2.8,0.0,3.0,0.1,1.6,17.0,22016362,Mclassic Caramel,,180.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10693,10693,38.7,2245.0,541.0,38.7,9.4,4.7,0.08,28.8,36.1,42143956,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694,10694,11.5,216.0,51.0,0.2,,0.5,0.0,0.1,11.5,7610235004815,granini FRUCHTCOCKTAIL,,,g,,,,,,,,,,,,0.28,0.35,4.0,0.35,,,,,,,,,50.0,,,0.63,,,,,
10695,10695,9.0,160.0,38.0,0.0,0.0,0.5,0.0,0.0,9.0,7613331364128,Coop Qualité & Prix Pink Grapefruitsaft,,,ml,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,
10696,10696,14.0,269.0,63.0,0.5,0.6,1.5,0.06,0.0,13.0,7613269260844,"Smoothie Himbeer, Apfel, Banane",,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10697,10697,40.0,2390.0,576.0,42.0,7.0,6.0,0.11,26.0,38.0,7616500923874,FREY Sogni Di Caffè Ristretto,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10698,10698,11.0,310.0,73.0,1.8,0.5,3.0,0.1,0.9,10.0,7613269549918,MIGROS Léger FLAN CARAMEL,,500.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10699,10699,,,,,,,,,,7610827333811,COOP Lager Bier ,,500.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10700,10700,58.0,2380.0,570.0,34.0,,6.7,0.12,16.0,53.0,7610400010047,Lindt Cresta Classic,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10701,10701,15.0,310.0,74.0,0.0,0.0,2.0,0.0,0.0,0.0,2110658001507,Coop let's cook! Kartoffeln gekocht,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10702,10702,34.0,1340.0,321.0,18.0,1.0,5.0,0.1,10.0,33.0,7610827933615,coop Prix Garantie Lutscher,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10703,10703,49.0,2168.0,520.0,31.0,,6.0,0.05,17.0,47.0,3046920010405,Lindt EXCELLENCE ABRICOT INTENSE NOIR Aux Amandes effilées,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10704,10704,1.0,1750.0,419.0,37.0,,22.0,,,,7610827659539,coop Qualité & Prix  Salami Alfredo feinkörnig,,300.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10705,10705,0.9,15.0,4.0,0.5,0.5,0.5,1.0,0.5,0.5,7613312021132,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10706,10706,12.0,370.0,89.0,3.0,2.0,2.0,0.0,1.5,0.0,7610809111093,coop naturaplan Rösti fixfertig,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10707,10707,14.0,310.0,74.0,0.8,0.0,2.5,0.15,0.5,14.0,8410100202228,Nestlé LC1 Rote Früchte,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10708,10708,0.5,1820.0,435.0,35.0,,31.0,1.9,,,7610200398178,L'Etivaz à rebibes AOP,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10709,10709,0.5,600.0,144.0,9.0,1.0,15.0,0.4,1.0,0.5,7613331643551,coop Betty Bossi BIO TOFU PROVENÇALE Karma,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10710,10710,51.0,1120.0,268.0,2.0,3.0,9.0,1.5,0.5,4.5,7610829934597,Coop Frischback Semmeli,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10711,10711,2.5,132.0,32.0,0.5,3.0,3.0,0.03,0.5,2.5,7613269172451,Schweizer Broccoli,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10712,10712,34.0,604.0,42.0,0.0,2.0,0.6,0.05,0.0,31.0,7613312036228,Migros Extra Fit & Well Himbeeren,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10713,10713,73.5,1572.0,371.0,2.0,4.5,12.5,0.6,0.8,42.0,7612100001813,Ovomaltine original,,,g,630.0,,,,,800.0,12.0,75.0,260.0,14.0,,1.1,1.4,16.0,1.4,5.0,80.0,,,,,,,200.0,,765.0,2.5,6.0,,,,
10714,10714,3.7,426.0,102.0,5.5,0.5,9.1,1.5,0.9,1.7,7613031702886,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10715,10715,59.0,2220.0,531.0,28.0,3.5,9.0,0.4,12.0,19.0,7617400030327,Noisette Butter-Haselnuss-Gebäck,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10716,10716,67.0,769.0,184.0,1.5,67.0,1.5,0.01,1.2,0.0,52016363,TRIDENT : Splash with Strawberry Lime Flavour,,22.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10717,10717,12.0,370.0,89.0,3.0,2.0,2.0,,1.5,0.0,7610807052800,Naturaplan Bio Rösti Fixfertig,,,g,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10718,10718,1.0,832.0,198.0,6.0,0.5,35.0,4.8,2.0,0.5,7617027805650,Migros Bündner Rohschinken,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10719,10719,18.8,428.0,103.0,2.6,0.4,0.2,0.04,2.0,13.3,7613034041432,"Nestlé Frisco - Winnetou (x6), Wassereis Himbeer, Aprikose und Ananas mit kakowhaltiger Glasur 3.6%",,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10720,10720,,,,,,,,,,2110302003109,Coop Qualité & Prix Tilsiter Switzerland Mild,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721,10721,14.0,610.0,146.0,8.7,0.0,3.0,0.1,5.1,13.0,22136671,YOGOS HONIG,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10722,10722,74.0,1751.0,414.0,7.0,3.7,12.0,13.0,3.2,15.0,7610058003200,Roland Qualité & Tradition Suisse Rusk,,250.0,g,170.0,,,,,,,,74.0,3.3,,,,,,,,,,,,,,,,,,,,,,
10723,10723,27.0,694.0,164.0,3.5,0.5,6.0,1.1,1.0,0.5,7616800820026,Subito Butternudeln,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10724,10724,56.0,1820.0,434.0,15.0,10.0,13.0,1.6,2.0,2.5,7610032065217,Dar-Vida Sesam,,41.7,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10725,10725,,,,,,,,,,3330251000137,CHATEAU CARBONNIEUX GRAND CRU CLASSE DE GRAVES PESSAC - LEOGNAN,,750.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10726,10726,52.0,1400.0,330.0,8.0,9.0,12.0,9.3,3.5,11.0,7611100122290,Knorr Le Jardin Kartoffel,,,g,,,,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727,10727,80.0,1428.0,337.0,1.2,,0.2,0.7,0.5,78.0,4008258414019,SEEBERGER WERTVOLLE SNACKS PINEAPPLE PIECES SWEETENED,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10728,10728,,,,,,,,,,7610238000203,Schweppes The Original Indian Tonic (6 x 10cl),,100.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10729,10729,48.0,1080.0,258.0,3.0,,9.0,,,,7611654536932,Coop Pain maison clair,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10730,10730,,,,,,,,,,7610827962141,Coop Kapernäpfel,,85.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10731,10731,40.0,1243.0,296.0,11.0,,8.1,1.4,7.7,2.3,4034900036780,Farmland Baguette pre baked with herb & garlic butter,,350.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10732,10732,1.0,62.0,15.0,0.5,1.5,1.5,0.06,0.5,1.0,7617027631433,Anna's Best Mischsalat,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10733,10733,,1590.0,380.0,,,,,,,2411250006205,Coop - Tilsiter mittelreif,,302.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10734,10734,9.0,2579.0,607.0,55.0,,23.0,1.5,6.0,4.0,7610491168405,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10735,10735,,,,,,,,,,5010677935005,Martini Extra Dry Torino,,1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736,10736,51.0,2280.0,547.0,34.0,4.5,7.0,0.1,21.0,37.0,7617400036480,Migros Créa d'Or Harmonie,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10737,10737,59.0,2090.0,498.0,24.0,3.0,10.0,,15.0,6.0,7610449002270,MA REGION  Fabrication artisanale Fluettes croustillantes mit butter Eclair Saveur & Tradition,,,g,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10738,10738,84.0,1604.0,378.0,0.9,3.0,7.0,1.13,0.2,8.0,5050083122781,Kellogg's Corn Flakes ,,600.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10739,10739,2.5,1620.0,388.0,40.0,0.0,6.0,2.0,24.0,0.5,7613356135901,Coop Qualité & Prix Halbfettbutter,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740,10740,,,,,,,,,,4250442210123,Thé Symphonie Wild Berries,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10741,10741,46.0,1280.0,306.0,1.5,24.0,15.0,0.3,0.6,2.0,7613312001431,Léger SPAGHETTI,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10742,10742,7.0,253.0,60.0,2.1,1.3,2.7,0.35,0.5,1.7,7613034622099,Nestle Tomaten Teigwaren Schinken,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10743,10743,47.0,1109.0,262.0,3.8,3.5,8.3,1.3,0.3,5.5,9005300019012,Ölz Super Soft Sandwich Smooth bread Wheat Bread,,375.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10744,10744,58.0,1920.0,459.0,20.0,1.0,4.0,0.2,12.0,58.0,7613331317971,coop KIRSCH,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10745,10745,,,,,,,,,,76162466,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10746,10746,13.0,247.0,58.0,1.0,2.0,0.6,0.05,1.0,9.2,7613033574191,Nestle Birne Aprikose Pfirsich,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10747,10747,20.0,1278.0,308.0,23.0,0.5,5.0,2.5,13.0,20.0,7613269549307,MIGROS SÉLECTION MOUSSE AU CHOCOLAT,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10748,10748,,,,,,,,,,7617014148630,Delizio Lungo Leggero,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10749,10749,,,,,,,,,,2109506005552,Coop Formage du terroir Romandie Le Niremont,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10750,10750,51.0,2010.0,482.0,26.0,4.0,9.0,0.04,7.0,51.0,7616500150621,Frey Marzipan ,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10751,10751,52.0,2000.0,479.0,25.0,3.0,10.0,2.2,17.0,6.0,7610256500013,Migros : Bâtonnets Croustillants Vaudois Tomate-Basilic,Switzerland,120.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10752,10752,55.0,1727.0,412.0,16.0,8.0,8.0,2.0,3.0,1.0,7613269315339,M Classic Popcorn gesalzen,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10753,10753,67.0,469.0,469.0,20.0,1.5,4.5,3.3,1.5,4.5,7610095116000,Zwiefel Snacketti Dancer Cream,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10754,10754,10.0,896.0,216.0,14.5,,9.5,1.5,2.5,1.0,8004030840003,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10755,10755,12.0,499.0,119.0,6.8,,3.0,0.13,4.3,11.0,3760122960466,Michel et Augustin les trublions du goût Petit pot de yaourt au citron vert,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10756,10756,,1200.0,287.0,16.0,,4.5,,28.0,,7610848284789,Coop Qualité & Prix Dessert Mousse au chocolat,,110.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10757,10757,67.0,1520.0,363.0,3.0,3.0,14.0,0.05,0.8,3.0,7640120092016,La Chinoise Cornettes Royales,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10758,10758,4.0,750.0,179.0,11.0,0.5,16.0,1.1,3.5,4.0,7617100200341,Pouletburger 4 x90g Pouletfleisch,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10759,10759,44.0,983.0,232.0,1.0,3.5,10.0,1.5,0.5,2.5,7616700168891,MIGROS TERRASUISSE ALPENBROT,,380.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10760,10760,12.0,620.0,148.0,10.0,1.0,2.5,0.8,6.0,2.0,7613356140332,Betty Bossi Kartoffelstock,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761,10761,13.0,390.0,93.0,2.0,2.0,4.5,0.9,0.0,0.0,7610800021797,Coop Linsen an Sauce,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762,10762,,,,,,,,,,7610400085946,Lindt Les Grandes 31% Amandes-Fleur De Sel Noir,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763,10763,52.0,2343.0,562.0,36.0,,6.1,0.15,22.0,50.0,7610400067690,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10764,10764,5.0,300.0,72.0,3.6,0.0,5.0,0.1,2.1,5.0,22140609,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10765,10765,15.0,820.0,196.0,8.0,0.5,16.0,1.3,1.0,1.0,7613312015742,Poulet Stripes,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10766,10766,4.9,948.0,230.0,22.9,0.3,0.8,1.3,7.8,1.2,7610100055607,Thomy Hollandaise,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10767,10767,6.0,360.0,87.0,6.0,0.5,2.0,1.2,3.0,1.5,7613269235569,,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10768,10768,1.0,410.0,98.0,1.5,0.5,20.0,1.5,0.5,1.0,7613269181071,"Pouletbrust Geschnetzeltes, mariniert",,,g,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10769,10769,0.0,390.0,93.0,1.0,0.0,21.0,2.3,0.5,0.0,7610846320755,Coop Trutenbrust,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10770,10770,66.0,2048.0,488.0,20.0,0.0,10.0,2.6,2.5,2.0,7613312053478,MIGROS SÉLECTION TAALLINI TRADIZIONALI,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10771,10771,72.0,1521.0,359.0,1.5,,13.0,0.01,0.5,2.5,8001200024119,Agnesi Penne Rigate N.19 Durum wheat semolina pasta,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10772,10772,,,,,,,,,,7610121601241,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10773,10773,,,,,,,,,,7614800213169,Kambly Goldfish,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10774,10774,,,,,,,,,,7611201010496,Mohl Shorley,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10775,10775,,,,,,,,,,7610057022356,Ramseier Schorle,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10776,10776,,,,,,,,,,7611889110310,Hell Quöllfrisch Appenzeller Bier,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10777,10777,3.7,2938.0,712.0,69.1,,15.5,0.02,6.8,3.0,20005733,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10778,10778,55.0,1930.0,462.0,19.0,7.0,14.0,2.1,2.5,1.0,7610848689829,Coop Qualité & Prix Cracker ,,295.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10779,10779,0.0,1590.0,380.0,27.0,0.0,35.0,1.5,19.0,0.0,7610846078472,coop naturaplan bio Parmigiano Reggiano gerieben,,,g,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10780,10780,28.0,897.0,213.0,6.0,1.5,11.0,1.4,3.0,2.0,7613312053607,M Classic Margherita Pizza mit Mozzarella und Tomaten,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10781,10781,,,,,,,,,,7610296308433,Avelines Assortis,,360.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10782,10782,1.5,70.0,17.0,0.0,2.0,1.5,0.04,,1.0,7610849856589,coop Qualité & Prix Jäger Pilzmischung,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10783,10783,0.0,320.0,77.0,0.0,0.0,19.0,0.01,,0.0,7610807158458,coop naturaplan Black Tiger Crevetten Tail-on,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10784,10784,9.0,110.0,26.0,0.0,,0.5,,,,7611201010458,Mohl Shorley,,500.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10785,10785,61.0,1652.0,393.0,14.0,1.5,5.0,0.2,6.0,34.0,7616700004670,Migros Aprikosentorte,,400.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10786,10786,0.6,18.0,4.0,0.1,0.0,0.2,1.0,0.0,0.1,3033710036899,Maggi Bouillon Huhn,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787,10787,,,,,,,,,,7610418200140,Swiss Bio Alpine Herbs Tea,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10788,10788,41.0,1700.0,407.0,24.0,1.5,6.0,1.0,10.0,3.0,7610807057447,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10789,10789,,,,,,,,,,7610096010529,,,330.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10790,10790,,,,,,,,,,7610058205161,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10791,10791,21.0,1218.0,292.0,18.0,1.0,11.0,1.2,8.0,2.5,7616700013061,M Classic Schinken-Strudel,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10792,10792,,,,,,,,,,7613269301851,TEA-TIME Fantastic Orange,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10793,10793,1.7,307.0,74.0,6.7,,,0.7,1.0,1.5,3760132081335,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10794,10794,79.0,1557.0,367.0,0.8,1.8,10.0,4.8,0.2,4.1,7610058213036,Coop Roland Sticks ,,1200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10795,10795,,,,,,,,,,7613269452188,Migros Saveurs & Terroir Salade de pommes de terre,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10796,10796,0.5,400.0,96.0,1.5,0.0,20.0,2.4,0.5,0.5,7610846331638,Coop Qualité & Prix Trutenbrust  ,,130.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10797,10797,15.0,820.0,196.0,9.0,1.5,13.0,0.9,1.5,1.0,7613331464361,Coop Qualité & Prix Fish Sticks aus Alaska-Seelachsfilets,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10798,10798,0.5,,820.0,11.0,0.5,24.0,1.0,2.0,0.05,7613269363224,Mimare Thon Yellowfin,,,g,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10799,10799,,,,,,,,,,7613331138552,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10800,10800,27.0,1316.0,316.0,21.0,1.5,4.0,0.18,13.0,26.0,7617400042382,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10801,10801,57.0,1300.0,307.0,2.5,11.0,14.0,0.0,0.5,1.0,7610200104267,Terrasuisse Vollkornmehl,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10802,10802,,,,,,,,,,7616800831916,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10803,10803,,,,,,,,,,7613269771593,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10804,10804,,,,,,,,,,7610491014399,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10805,10805,,,,,,,,,,7610029180299,Energy Denner Energy Drink,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10806,10806,,,,,,,,,,7617027800600,M Budget Muesli,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807,10807,,,,,,,,,,7610029140804,Denner Bircher müesli,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10808,10808,,,,,,,,,,7613033351839,Henniez Passion Kiwi,,1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10809,10809,,,,,,,,,,7613269164395,M Budget Drink Sugarfree,,250.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10810,10810,,,,,,,,,,7612100021842,Ovomaltine,,42.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10811,10811,,,,,,,,,,7613356093126,Sulze mit Schinken und Spargeln,,120.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10812,10812,11.0,320.0,77.0,3.0,0.5,1.0,0.1,0.5,8.0,7613331644008,Coop naturaplan Reisgetränk Haselnuss,,1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10813,10813,,,,,,,,,,7629032004607,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10814,10814,0.5,440.0,105.0,2.0,0.0,21.0,1.9,1.0,0.5,7610849473670,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10815,10815,54.2,2312.0,554.0,34.1,1.8,6.8,0.21,19.7,53.7,7613031085149,Cailler of Switzerland Air,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10816,10816,,,,,,,,,,2100070008659,Coop Pro Montagna - Berg Roheschinken,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10817,10817,19.0,354.0,84.0,0.5,0.5,0.5,0.03,0.5,17.0,7617027762304,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10818,10818,3.6,650.0,150.0,9.4,0.0,13.7,1.0,2.3,0.0,7610026017055,Findus Provençale Alaska-Seelachs Filet mit Petersiliesauce,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10819,10819,43.0,2380.0,569.0,40.0,3.5,8.0,1.1,20.0,1.0,7610829709430,Coop Qualité & Prix Mini Pastetli,,80.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820,10820,5.0,328.0,78.0,3.2,0.1,6.9,0.14,2.2,5.0,3329770051201,Yoplait Calin + Fromage blanc,,800.0,g,240.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
